Crash_ID,Date_ID,Time_ID,Location_ID,Vehicle_ID,Speed_ID,Gender_ID,Age_ID,Road_User_ID,Crashtype_ID,Fatalities
34871,3081,236,5,1,6,1,55,4,1,1
34872,3081,37,1,1,10,1,67,1,1,1
34873,3081,149,1,1,10,1,37,3,1,1
34874,3081,333,5,1,6,2,89,5,2,1
34875,3081,188,6,1,10,1,2,3,2,1
34876,3081,543,6,1,6,1,14,3,1,2
34877,3081,543,1,2,3,1,51,1,2,1
34878,3081,543,6,1,6,2,19,6,1,2
34879,3081,259,4,1,9,2,58,1,1,1
34880,3081,102,3,2,6,2,45,2,2,2
34881,3081,437,1,1,10,1,11,1,2,3
34882,3081,437,1,1,10,1,41,1,2,3
34883,3081,437,1,1,10,2,93,2,2,3
34884,3082,651,1,2,10,1,64,1,1,1
34885,3082,95,8,1,10,2,4,4,1,1
34886,3082,682,6,1,3,1,75,1,2,1
34887,3082,49,6,1,6,1,56,4,1,1
34888,3082,5,1,1,3,1,4,3,2,1
34889,3082,88,1,1,10,2,22,2,2,3
34890,3082,88,1,1,10,2,9,1,2,3
34891,3082,88,1,1,10,1,15,1,2,3
34892,3082,604,1,2,6,2,5,2,2,1
34893,3082,236,5,1,6,2,95,4,1,1
34894,3082,165,5,1,9,1,64,1,2,1
34895,3082,914,1,1,6,1,4,3,2,1
34896,3082,81,3,1,3,1,3,4,1,1
34897,3082,275,3,1,10,1,12,1,1,1
34898,3082,13,6,1,6,1,11,1,1,1
34899,3083,746,1,1,9,1,26,4,1,1
34900,3083,105,5,1,6,1,16,1,1,1
34901,3083,347,1,1,9,2,30,4,1,1
34902,3083,703,6,1,10,1,10,1,2,2
34903,3083,703,6,1,10,1,18,2,2,2
34904,3083,789,1,2,1,2,51,1,2,1
34905,3083,397,1,1,10,1,63,2,1,1
34906,3083,63,4,1,10,1,41,1,1,1
34907,3083,19,6,1,10,2,23,1,2,1
34908,3083,148,6,1,6,2,16,1,2,1
34909,3083,80,3,1,3,1,20,3,1,1
34910,3083,66,5,1,6,1,11,5,2,1
34911,3083,24,1,1,9,1,48,2,1,1
34912,3083,275,3,1,10,1,68,2,2,2
34913,3083,275,3,1,10,2,12,2,2,2
34914,3084,464,1,2,9,1,60,1,2,1
34915,3084,109,1,1,10,1,6,3,2,1
34916,3084,876,1,1,10,1,18,1,1,1
34917,3084,112,5,1,9,1,42,1,1,2
34918,3084,112,5,1,9,2,37,2,1,2
34919,3084,5,5,2,6,2,8,4,1,1
34920,3084,33,3,1,10,1,93,4,1,1
34921,3084,22,4,1,9,2,6,2,1,1
34922,3084,436,6,1,10,1,31,1,2,2
34923,3084,436,6,1,10,1,20,1,2,2
34924,3084,238,1,1,6,1,16,4,1,1
34925,3085,80,1,1,10,2,6,1,2,1
34926,3085,80,3,1,3,1,35,1,2,1
34927,3085,54,6,1,3,1,52,1,1,1
34928,3085,81,5,1,6,2,68,4,1,1
34929,3085,130,6,1,6,1,42,3,2,1
34930,3085,458,1,1,10,1,45,1,1,1
34931,3085,12,6,2,10,1,6,3,2,1
34932,3086,69,5,1,9,1,40,1,1,1
34933,3086,41,5,1,9,1,2,1,1,1
34934,3087,83,1,1,10,1,48,1,1,1
34935,3087,83,6,1,9,2,38,1,1,1
34936,3087,1509,6,1,9,2,40,4,1,1
34937,3087,267,8,1,6,2,55,4,1,1
34938,3087,96,1,1,10,2,31,1,1,1
34939,3087,4,6,2,3,1,1,1,2,1
34940,3087,399,4,1,10,1,47,1,1,1
34941,3087,604,6,1,10,2,29,2,2,1
34942,3087,100,6,1,10,2,74,2,2,3
34943,3087,100,4,1,9,2,55,1,1,1
34944,3087,100,6,1,10,2,18,1,2,3
34945,3087,100,6,1,10,2,77,2,2,3
34946,3087,238,1,1,10,2,47,1,2,1
34947,3087,1445,1,1,3,1,14,1,2,1
34948,3087,39,5,1,9,2,4,1,1,1
34949,3087,182,1,1,10,1,2,1,1,1
34950,3088,107,1,1,9,1,10,2,1,1
34951,3088,366,1,1,3,1,19,2,1,1
34952,3088,209,1,1,10,1,5,1,2,1
34953,3088,74,1,1,3,1,2,1,2,2
34954,3088,74,1,1,3,2,20,1,2,2
34955,3088,195,1,1,6,2,75,4,1,1
34956,3088,518,1,1,9,1,5,2,1,1
34957,3088,28,4,1,6,1,34,4,1,1
34958,3088,315,1,1,5,1,98,4,1,1
34959,3088,18,6,1,3,1,11,2,2,1
34960,3088,113,6,1,10,1,26,1,1,1
34961,3088,165,6,1,10,1,67,1,2,1
34962,3088,326,6,1,3,2,24,1,2,1
34963,3088,79,6,1,6,1,19,3,1,1
34964,3088,8,3,1,6,1,9,4,1,1
34965,3088,310,1,1,6,2,80,4,1,1
34966,3088,205,2,1,5,1,79,2,1,1
34967,3088,131,4,2,10,2,67,1,2,1
34968,3088,12,5,2,10,1,23,1,2,2
34969,3088,12,5,2,10,1,68,2,2,2
34970,3089,14,5,1,3,1,61,2,1,1
34971,3089,14,3,1,10,1,12,2,1,1
34972,3089,517,6,1,6,1,16,1,1,1
34973,3089,74,5,1,9,1,66,2,1,1
34974,3089,469,1,1,10,1,62,3,1,1
34975,3089,62,5,1,3,1,10,3,1,1
34976,3089,19,4,1,9,1,37,2,1,1
34977,3089,33,3,1,10,1,35,2,2,2
34978,3089,33,3,1,10,1,22,2,2,2
34979,3089,252,6,1,10,1,45,2,1,4
34980,3089,252,6,1,10,1,48,1,1,4
34981,3089,252,6,1,10,2,45,2,1,4
34982,3089,252,6,1,10,1,39,2,1,4
34983,3089,37,1,1,10,1,64,3,2,1
34984,3089,7,1,1,6,2,21,4,1,1
34985,3089,180,6,2,9,1,92,2,1,1
34986,3089,259,1,1,10,1,18,3,1,1
34987,3089,39,1,1,10,1,16,3,2,1
34988,3090,203,5,1,6,1,14,1,1,1
34989,3090,1020,1,1,3,1,51,2,1,1
34990,3090,5,6,1,10,1,40,1,1,1
34991,3090,33,1,2,6,2,70,2,2,2
34992,3090,33,1,2,6,1,78,1,2,2
34993,3090,435,4,1,3,1,12,3,1,1
34994,3090,128,2,1,10,2,81,2,2,1
34995,3090,81,3,2,10,2,64,2,2,2
34996,3090,81,3,2,10,1,62,1,2,2
34997,3090,497,1,1,6,1,8,4,1,1
34998,3090,319,6,1,6,2,51,2,2,1
34999,3090,413,6,1,3,1,41,1,1,1
35000,3091,457,2,1,10,1,42,1,1,1
35001,3091,445,6,6,6,1,63,4,1,1
35002,3091,44,4,1,9,1,86,1,2,1
35003,3091,75,3,1,6,2,53,1,2,1
35004,3091,1505,6,1,10,1,65,1,2,1
35005,3091,122,4,1,6,1,8,4,1,1
35006,3091,19,1,1,6,1,8,3,2,1
35007,3091,22,3,1,3,1,28,1,1,1
35008,3091,317,1,1,2,2,37,1,2,1
35009,3091,149,1,1,3,2,47,1,1,1
35010,3091,486,4,1,9,1,60,1,1,1
35011,3091,769,1,1,9,1,41,1,1,1
35012,3091,333,5,1,3,1,38,1,1,1
35013,3091,8,6,1,10,1,48,1,1,1
35014,3091,310,4,1,6,2,95,4,1,1
35015,3091,1253,8,1,6,1,45,4,1,1
35016,3091,520,1,2,10,1,16,1,2,1
35017,3091,459,1,1,10,2,14,1,1,1
35018,3092,841,6,1,6,1,78,4,1,1
35019,3092,308,1,2,3,1,48,1,2,1
35020,3092,15,5,1,9,1,27,1,1,1
35021,3092,518,5,1,2,2,30,1,1,1
35022,3092,86,6,2,10,1,29,3,2,1
35023,3092,519,1,1,9,2,40,1,1,1
35024,3092,295,1,1,10,1,86,1,2,1
35025,3092,252,1,1,3,2,45,1,2,1
35026,3092,100,4,2,9,1,62,1,1,1
35027,3092,80,3,1,6,1,18,4,1,1
35028,3092,81,1,1,6,1,5,3,2,1
35029,3092,258,1,2,2,1,68,1,2,1
35030,3092,275,3,6,6,1,64,4,2,1
35031,3092,463,5,1,6,1,45,2,2,2
35032,3092,463,5,1,6,2,45,1,2,2
35033,3093,14,3,1,6,2,48,2,2,1
35034,3093,393,4,1,9,1,67,1,2,3
35035,3093,393,4,1,9,2,42,1,2,3
35036,3093,393,4,1,9,2,41,2,2,3
35037,3093,394,1,2,10,1,4,1,2,1
35038,3093,167,4,1,10,1,2,4,1,1
35039,3093,134,6,1,10,2,29,1,2,2
35040,3093,134,6,1,10,1,48,1,2,2
35041,3093,146,3,1,10,2,29,1,1,1
35042,3093,604,1,1,3,2,45,1,2,1
35043,3093,33,3,1,6,2,22,4,1,1
35044,3093,34,5,1,6,2,37,1,2,1
35045,3094,164,1,1,10,1,42,2,1,1
35046,3093,22,5,1,5,2,56,1,2,1
35047,3093,22,3,1,10,1,29,1,1,1
35048,3093,149,5,2,9,1,45,1,2,1
35049,3093,93,5,1,2,1,61,2,2,2
35050,3093,93,5,1,2,2,98,2,2,2
35051,3093,93,2,1,6,1,55,2,2,1
35052,3093,165,1,1,10,1,19,1,1,1
35053,3095,205,5,1,6,1,39,3,2,1
35054,3095,898,6,1,6,1,63,4,1,1
35055,3095,458,1,1,6,1,37,1,2,1
35056,3095,12,3,1,10,1,19,1,2,1
35057,3095,245,4,1,6,1,31,4,1,1
35058,3095,459,2,1,10,1,28,1,1,1
35059,3096,194,1,1,6,1,58,1,2,1
35060,3096,167,1,1,2,1,42,2,2,2
35061,3096,167,1,1,2,1,25,1,2,2
35062,3097,83,3,1,10,1,2,3,2,1
35063,3097,108,4,1,9,1,52,2,2,1
35064,3097,15,3,1,10,1,61,3,2,1
35065,3097,75,3,6,6,2,48,2,2,1
35066,3097,713,4,1,9,1,8,1,2,1
35067,3097,112,4,1,10,1,41,2,1,1
35068,3097,5,1,1,10,1,37,1,2,2
35069,3097,5,1,1,10,2,74,2,2,2
35070,3097,363,2,1,10,1,79,5,2,1
35071,3097,36,5,1,2,2,98,2,2,1
35072,3097,36,1,1,10,2,55,1,2,1
35073,3097,236,4,1,9,1,7,1,2,1
35074,3097,136,1,1,6,1,1,1,2,1
35075,3097,93,1,1,6,1,53,6,2,1
35076,3097,53,3,1,10,1,12,3,2,1
35077,3097,65,1,2,3,1,40,1,2,1
35078,3097,10,1,1,5,1,54,1,2,1
35079,3097,335,6,1,10,1,41,1,1,1
35080,3098,457,5,1,9,1,51,3,1,1
35081,3098,144,1,2,3,1,66,3,2,1
35082,3098,240,6,1,6,1,12,4,1,1
35083,3098,14,3,1,9,2,12,2,2,2
35084,3098,14,3,1,9,1,53,3,2,2
35085,3098,1510,6,1,3,1,67,4,2,1
35086,3098,107,3,1,10,1,31,1,1,1
35087,3098,789,4,1,9,1,67,1,1,1
35088,3099,15,3,1,10,2,68,2,1,1
35089,3098,518,1,1,10,1,26,1,1,1
35090,3099,75,3,1,10,2,2,1,1,1
35091,3098,122,4,1,9,2,58,2,2,2
35092,3098,122,4,1,9,1,39,1,2,2
35093,3099,62,3,1,10,1,14,1,2,1
35094,3098,186,6,1,3,1,48,1,2,1
35095,3098,5,3,1,10,2,13,2,2,1
35096,3098,5,3,1,6,1,44,4,1,1
35097,3098,152,5,1,3,1,41,1,2,1
35098,3098,33,1,1,3,1,91,4,1,1
35099,3098,33,6,1,5,1,38,3,2,1
35100,3098,252,6,1,10,2,79,2,1,1
35101,3099,221,1,1,3,2,2,6,1,2
35102,3099,221,1,1,3,1,42,3,1,2
35103,3098,100,1,1,5,1,31,3,2,1
35104,3099,623,1,1,6,2,4,2,2,1
35105,3098,188,1,1,5,1,48,1,1,1
35106,3098,520,1,1,6,1,3,1,1,1
35107,3098,459,4,1,9,2,30,2,1,2
35108,3098,459,4,1,9,1,51,1,1,2
35109,3100,457,1,1,6,1,70,4,1,1
35110,3101,1191,6,1,10,1,3,2,2,2
35111,3101,1191,6,1,10,1,38,1,2,2
35112,3101,105,1,1,10,1,8,4,1,1
35113,3101,1,1,1,3,1,62,4,1,1
35114,3101,1407,1,1,6,1,16,3,2,1
35115,3101,174,1,2,9,1,28,1,2,1
35116,3101,116,6,1,3,1,72,1,1,1
35117,3101,146,3,6,6,1,66,1,2,1
35118,3101,61,4,1,9,2,12,2,1,3
35119,3101,61,4,1,9,1,30,1,1,3
35120,3101,61,4,1,9,1,81,2,1,3
35121,3101,75,1,2,10,2,77,2,2,3
35122,3101,75,1,2,10,1,57,1,2,3
35123,3101,75,1,2,10,1,20,1,2,3
35124,3101,28,1,1,9,1,57,1,1,1
35125,3100,123,6,1,6,1,29,4,1,1
35126,3101,46,5,1,5,1,67,5,2,1
35127,3100,63,6,1,5,1,61,4,1,1
35128,3100,19,3,6,10,1,6,2,2,1
35129,3101,295,1,2,10,2,21,2,2,1
35130,3101,22,5,1,9,1,19,2,1,1
35131,3101,486,6,1,3,1,37,3,1,1
35132,3101,253,4,1,6,1,47,1,1,1
35133,3101,9,2,1,10,1,54,3,1,1
35134,3101,39,6,1,10,2,41,1,1,1
35135,3101,1282,1,1,3,1,37,1,2,1
35136,3101,275,3,1,5,1,28,4,1,1
35137,3101,662,6,1,6,1,25,1,2,2
35138,3101,662,6,1,6,1,38,2,2,2
35139,3101,520,1,1,6,1,16,2,1,1
35140,3102,300,1,2,10,2,8,1,2,2
35141,3102,300,1,2,10,2,1,2,2,2
35142,3102,469,1,1,3,2,40,1,2,1
35143,3102,670,6,1,10,1,38,1,1,1
35144,3102,279,1,2,10,2,44,1,2,1
35145,3102,416,1,1,10,2,71,2,1,1
35146,3102,112,1,1,5,2,31,2,2,1
35147,3102,363,5,1,6,1,71,4,1,1
35148,3102,399,1,1,6,2,22,1,2,1
35149,3102,170,6,1,10,2,23,1,2,1
35150,3102,36,2,1,10,1,22,2,1,1
35151,3102,36,4,1,10,2,3,2,2,1
35152,3102,22,6,1,6,1,9,5,1,1
35153,3102,154,6,1,3,1,28,1,2,1
35154,3102,118,6,1,5,1,42,3,2,1
35155,3102,447,1,1,10,1,40,1,1,1
35156,3102,80,3,1,10,1,2,1,1,1
35157,3102,253,1,1,6,2,84,2,2,1
35158,3102,526,1,1,6,2,80,4,1,1
35159,3102,9,6,1,10,2,51,1,1,1
35160,3102,81,6,1,6,2,31,1,2,1
35161,3102,102,3,1,6,2,79,2,1,2
35162,3102,102,1,1,10,1,62,1,2,1
35163,3102,102,3,1,6,2,39,2,1,2
35164,3102,13,1,1,6,1,44,4,2,2
35165,3102,13,1,1,6,1,58,4,2,2
35166,3102,319,1,2,9,1,2,1,2,1
35167,3103,1485,8,1,6,1,48,3,1,1
35168,3103,476,6,1,6,2,16,2,1,1
35169,3103,95,4,1,6,1,48,1,1,1
35170,3103,209,2,1,10,1,67,1,1,1
35171,3103,108,1,1,6,2,96,4,1,1
35172,3103,308,5,1,6,1,7,3,2,1
35173,3103,46,3,1,10,1,52,1,2,1
35174,3103,212,6,1,10,1,25,1,2,1
35175,3103,220,6,1,6,1,7,4,1,1
35176,3103,295,6,1,10,1,62,3,2,1
35177,3103,8,5,1,5,1,68,3,1,1
35178,3103,1339,6,1,6,1,20,3,2,1
35179,3104,15,1,1,6,2,24,2,2,1
35180,3104,260,6,2,6,2,63,4,1,1
35181,3104,75,3,1,6,1,87,1,2,1
35182,3104,33,5,2,2,1,31,1,2,1
35183,3104,612,6,1,6,1,76,1,2,1
35184,3104,536,8,1,3,1,42,4,1,1
35185,3105,468,1,2,9,1,2,2,2,1
35186,3105,651,1,1,6,1,39,1,1,1
35187,3106,393,6,1,5,1,14,4,1,1
35188,3105,25,4,1,6,1,19,1,1,1
35189,3105,1,3,1,5,1,14,1,1,1
35190,3105,529,6,2,10,1,54,1,1,1
35191,3105,233,3,1,6,1,2,3,2,1
35192,3105,108,4,1,6,1,40,1,2,1
35193,3105,884,1,1,3,1,60,4,1,1
35194,3105,292,4,1,9,1,70,2,1,1
35195,3106,477,6,1,3,1,40,3,1,1
35196,3105,684,4,1,6,2,63,4,1,1
35197,3105,171,1,1,10,2,4,6,2,2
35198,3105,171,1,1,10,1,28,3,2,2
35199,3105,326,1,1,10,1,19,1,1,1
35200,3107,273,2,1,10,2,41,3,2,1
35201,3107,10,1,1,10,1,2,1,1,1
35202,3107,418,1,1,3,2,25,1,1,1
35203,3107,39,1,1,10,1,60,4,2,1
35204,3107,275,1,1,6,1,62,4,1,1
35205,3108,68,1,1,3,1,28,2,1,1
35206,3109,69,3,1,6,1,19,2,1,1
35207,3109,14,3,1,6,1,14,4,1,1
35208,3110,741,6,2,10,1,19,1,2,1
35209,3110,1313,1,1,10,2,95,2,1,2
35210,3110,1313,1,1,10,2,82,2,1,2
35211,3110,393,6,1,10,1,67,4,1,1
35212,3111,2,1,1,10,2,79,2,1,1
35213,3112,62,1,1,9,1,12,1,1,1
35214,3112,19,3,1,10,1,31,1,1,1
35215,3112,293,5,2,9,2,20,1,2,1
35216,3112,295,1,1,6,2,63,4,1,1
35217,3112,79,6,1,10,1,86,1,2,2
35218,3112,79,6,1,10,2,62,1,2,2
35219,3111,79,4,1,9,2,62,2,1,1
35220,3112,65,4,1,9,2,78,2,2,1
35221,3112,205,6,1,3,1,41,3,2,1
35222,3111,175,2,1,10,1,42,3,1,1
35223,3112,188,5,1,6,1,15,4,1,1
35224,3113,14,3,1,3,2,30,1,1,1
35225,3114,887,5,1,5,1,19,4,1,1
35226,3113,1015,1,1,10,2,52,2,1,1
35227,3113,157,1,1,5,1,61,2,1,1
35228,3114,26,6,1,3,1,2,4,1,1
35229,3113,121,3,1,6,1,67,2,1,1
35230,3114,108,6,1,10,1,48,1,1,1
35231,3113,15,3,1,10,1,51,1,2,1
35232,3114,336,6,1,10,1,8,1,1,1
35233,3114,434,6,1,10,2,72,1,2,1
35234,3114,30,5,1,3,2,72,2,2,2
35235,3114,30,5,1,3,1,1,1,2,2
35236,3113,192,1,1,9,1,8,3,2,1
35237,3113,5,3,2,10,1,62,1,2,1
35238,3113,33,3,1,1,1,65,5,1,1
35239,3114,93,1,1,9,1,62,2,1,2
35240,3114,93,1,1,9,2,46,2,1,2
35241,3113,53,3,1,6,1,2,2,1,1
35242,3113,139,5,1,9,2,10,6,2,2
35243,3113,139,5,1,9,1,38,3,2,2
35244,3113,584,5,1,6,1,68,4,1,1
35245,3113,774,2,1,5,2,67,2,2,1
35246,3113,103,1,1,6,1,3,1,1,1
35247,3115,1001,1,2,10,1,42,1,2,2
35248,3115,1001,1,2,10,1,10,2,2,2
35249,3115,144,5,1,5,1,45,4,1,1
35250,3115,107,1,1,6,1,14,4,1,1
35251,3116,121,1,1,2,1,41,1,1,1
35252,3116,174,1,1,10,1,57,2,2,1
35253,3115,83,3,1,3,1,68,1,1,1
35254,3115,44,1,1,6,1,27,4,2,1
35255,3115,62,3,1,9,1,43,1,2,1
35256,3115,45,1,1,6,2,78,2,1,1
35257,3116,117,1,1,9,2,51,2,2,1
35258,3115,112,5,1,9,1,78,1,2,1
35259,3116,5,1,1,10,1,94,2,1,1
35260,3115,854,6,1,10,1,29,1,2,1
35261,3115,128,5,1,9,1,17,1,1,1
35262,3116,118,4,1,6,1,39,2,1,1
35263,3115,227,5,1,6,2,63,1,2,1
35264,3116,227,2,1,10,2,70,1,1,1
35265,3116,458,1,1,6,1,61,1,1,1
35266,3115,1324,5,1,6,1,39,2,2,1
35267,3115,12,5,1,6,2,39,2,1,1
35268,3117,277,4,1,6,1,19,4,1,1
35269,3118,14,5,1,9,1,25,1,1,1
35270,3118,233,1,1,10,1,60,1,1,1
35271,3117,518,6,1,6,1,71,4,2,2
35272,3117,518,6,1,6,2,32,4,2,2
35273,3117,5,1,1,10,1,4,1,1,1
35274,3117,5,1,1,6,1,83,4,1,1
35275,3118,19,3,1,10,2,14,1,2,2
35276,3118,19,1,1,10,2,16,2,2,1
35277,3118,19,3,1,10,2,50,2,2,2
35278,3117,399,1,1,10,2,2,1,2,1
35279,3117,88,1,2,6,1,94,4,2,1
35280,3118,33,3,1,3,1,28,1,1,1
35281,3117,93,2,1,9,1,48,1,2,1
35282,3118,128,6,1,10,1,40,5,2,1
35283,3117,53,3,1,10,1,61,2,1,1
35284,3118,139,1,1,6,1,12,3,2,1
35285,3117,1511,6,1,3,1,68,3,2,1
35286,3117,130,1,1,6,1,81,4,1,1
35287,3118,102,1,1,10,1,41,1,1,1
35288,3117,275,3,2,3,1,14,4,2,1
35289,3118,793,6,1,6,2,64,4,1,1
35290,3118,412,6,1,5,2,21,4,1,1
35291,3117,12,1,1,6,1,68,5,2,1
35292,3118,13,1,1,6,1,22,4,1,1
35293,3118,520,1,1,10,1,30,1,1,1
35294,3119,539,1,1,3,1,14,2,1,1
35295,3119,324,6,1,10,2,47,2,1,1
35296,3119,234,1,1,10,2,19,1,1,1
35297,3119,75,1,2,10,1,60,1,2,1
35298,3119,5,3,1,10,1,21,1,1,1
35299,3119,63,1,1,10,1,86,1,2,1
35300,3119,88,2,1,6,1,59,2,2,1
35301,3119,22,5,1,9,2,23,2,1,1
35302,3119,93,5,2,3,1,60,1,2,1
35303,3119,79,6,1,6,1,41,3,2,1
35304,3119,64,6,1,10,1,42,1,2,1
35305,3119,80,2,1,10,2,19,1,1,1
35306,3119,81,3,2,10,1,90,2,1,2
35307,3119,81,3,2,10,2,12,2,1,2
35308,3119,480,5,1,6,1,68,4,2,1
35309,3119,448,6,2,9,1,24,1,2,1
35310,3119,102,3,1,3,1,42,4,1,1
35311,3120,66,1,1,6,1,22,4,1,1
35312,3119,39,1,1,10,1,42,1,1,1
35313,3121,14,3,1,5,1,40,1,1,1
35314,3121,14,3,1,10,2,48,2,1,1
35315,3121,891,1,6,6,2,57,4,1,1
35316,3121,1020,6,2,10,1,16,4,2,1
35317,3121,233,3,1,10,2,8,1,1,1
35318,3121,74,4,1,3,1,28,1,2,1
35319,3121,75,3,2,10,1,16,2,1,1
35320,3122,186,5,1,9,1,16,1,1,1
35321,3122,152,6,1,10,1,57,1,1,1
35322,3121,178,6,1,3,1,14,3,2,1
35323,3121,400,1,1,10,1,44,1,1,1
35324,3122,33,1,1,10,1,63,1,2,1
35325,3121,33,4,1,10,1,29,1,2,1
35326,3122,33,3,1,10,1,54,3,1,1
35327,3121,170,1,1,6,1,96,4,1,1
35328,3121,295,5,1,6,1,20,4,1,1
35329,3121,22,3,1,6,2,4,4,1,1
35330,3122,93,1,1,10,1,22,1,1,1
35331,3122,335,6,1,10,1,8,2,1,1
35332,3122,275,6,1,10,1,81,2,1,1
35333,3122,217,6,1,6,2,79,2,2,2
35334,3122,217,6,1,6,2,9,1,2,2
35335,3121,68,4,2,9,2,2,2,2,1
35336,3123,114,1,1,9,1,16,1,1,1
35337,3123,651,1,1,3,2,64,4,2,1
35338,3123,240,5,1,10,1,48,4,1,1
35339,3123,83,5,1,2,1,65,1,1,1
35340,3123,453,6,1,6,1,67,3,2,1
35341,3123,110,5,2,3,1,68,2,2,1
35342,3123,16,6,2,10,1,46,1,2,1
35343,3123,478,4,1,6,2,78,4,1,1
35344,3123,387,4,1,3,1,65,4,1,1
35345,3123,604,4,1,9,2,18,1,2,1
35346,3123,33,3,1,10,2,23,2,1,1
35347,3123,295,6,1,3,1,66,1,2,1
35348,3123,37,6,1,3,2,93,4,1,1
35349,3123,199,5,1,5,1,82,4,1,1
35350,3124,80,3,1,6,1,4,3,1,1
35351,3124,80,8,1,6,1,38,1,2,1
35352,3124,1424,5,1,3,1,56,4,1,1
35353,3124,543,6,1,10,1,16,2,1,1
35354,3125,468,6,1,10,1,14,1,2,1
35355,3125,468,6,2,9,1,41,2,2,1
35356,3125,14,3,1,3,1,14,4,1,1
35357,3125,312,1,1,6,1,40,2,1,1
35358,3125,698,6,1,6,1,31,3,1,1
35359,3126,83,3,3,3,1,54,1,2,2
35360,3126,83,3,3,3,2,47,2,2,2
35361,3126,134,1,1,10,1,23,2,1,1
35362,3126,469,6,1,10,2,66,2,2,1
35363,3126,336,5,1,2,1,63,1,1,1
35364,3126,434,6,1,3,1,5,1,2,1
35365,3126,434,1,2,10,1,10,1,1,1
35366,3126,86,5,1,2,1,42,3,1,2
35367,3126,86,5,1,2,1,19,6,1,2
35368,3126,46,3,1,6,2,40,3,2,1
35369,3126,5,3,1,6,1,78,2,2,1
35370,3126,18,4,2,9,1,68,5,2,1
35371,3126,33,6,1,6,1,15,4,1,1
35372,3126,295,5,1,2,1,66,3,2,1
35373,3126,236,1,1,10,2,17,2,2,4
35374,3126,236,1,1,10,1,23,1,2,4
35375,3126,236,5,1,9,1,10,1,1,1
35376,3126,236,1,1,10,1,87,1,2,4
35377,3126,236,1,1,10,1,15,2,2,4
35378,3126,136,1,1,10,1,75,1,2,1
35379,3126,37,6,1,3,1,20,1,2,3
35380,3126,37,6,1,3,1,54,2,2,3
35381,3126,37,6,1,3,1,18,2,2,3
35382,3126,53,6,1,10,2,41,6,2,2
35383,3126,53,6,1,10,1,14,3,2,2
35384,3126,238,5,1,6,2,74,5,2,1
35385,3127,277,5,1,2,1,28,2,1,2
35386,3127,277,5,1,2,2,4,1,1,2
35387,3127,277,6,1,6,1,41,3,1,1
35388,3127,41,4,1,9,1,4,4,1,1
35389,3127,1,3,6,10,1,48,3,2,1
35390,3127,539,6,1,10,1,12,2,2,3
35391,3127,539,6,1,10,1,14,1,2,3
35392,3127,539,6,1,10,2,41,2,2,3
35393,3127,83,3,1,10,1,19,2,1,1
35394,3127,290,1,1,6,1,17,1,2,1
35395,3127,145,1,1,3,1,12,1,1,1
35396,3127,75,4,1,10,1,14,3,2,1
35397,3127,315,1,1,10,2,81,2,1,1
35398,3127,5,3,1,10,1,2,2,1,1
35399,3127,671,2,1,6,2,40,2,1,1
35400,3127,63,6,1,10,1,41,3,1,1
35401,3127,252,1,1,10,2,68,1,2,1
35402,3127,486,6,1,10,1,45,2,1,1
35403,3127,238,6,1,3,2,5,2,2,1
35404,3127,139,6,1,10,1,48,1,1,1
35405,3127,65,5,1,9,1,47,1,1,1
35406,3127,280,6,1,5,2,57,1,1,1
35407,3127,230,1,1,6,1,2,3,2,1
35408,3127,81,2,1,10,2,51,2,2,2
35409,3127,81,2,1,10,1,53,1,2,2
35410,3127,552,1,1,6,1,50,4,2,1
35411,3127,1293,6,1,6,1,39,2,1,3
35412,3127,1293,6,1,6,1,45,2,1,3
35413,3128,69,3,1,10,2,45,1,2,1
35414,3128,69,3,1,6,2,45,2,1,1
35415,3128,144,2,1,10,1,19,1,1,1
35416,3128,14,3,1,3,1,2,4,1,1
35417,3128,105,5,1,6,1,56,4,1,1
35418,3128,394,6,2,10,1,14,4,1,1
35419,3128,25,1,1,9,1,39,2,1,1
35420,3128,25,1,1,9,1,45,1,1,1
35421,3128,1,3,1,3,1,19,1,1,1
35422,3128,1064,6,1,6,1,42,3,1,1
35423,3128,485,1,1,6,2,62,4,1,1
35424,3128,1483,1,1,10,2,74,2,1,1
35425,3128,433,6,1,3,1,25,1,1,1
35426,3128,83,3,1,6,1,8,3,1,1
35427,3128,108,4,1,9,2,48,1,1,1
35428,3128,146,3,1,3,1,3,1,1,1
35429,3128,62,3,1,10,2,61,2,2,1
35430,3128,62,3,1,3,1,16,1,2,1
35431,3128,159,5,1,2,1,3,1,1,1
35432,3128,397,6,1,10,2,55,2,1,1
35433,3128,165,5,1,9,1,69,1,1,1
35434,3128,227,4,2,9,1,5,1,2,1
35435,3128,139,2,1,6,2,62,4,1,1
35436,3128,763,1,1,6,2,92,4,1,1
35437,3129,105,6,2,3,1,14,4,1,1
35438,3129,810,6,2,10,2,12,1,2,2
35439,3129,810,6,2,10,1,28,1,2,2
35440,3129,472,6,1,10,1,42,1,1,1
35441,3129,58,1,1,6,2,94,4,1,1
35442,3129,292,5,1,6,1,70,1,1,1
35443,3129,46,3,1,10,2,89,2,1,1
35444,3129,126,6,1,3,1,46,2,2,1
35445,3129,5,3,1,6,2,24,1,2,1
35446,3129,33,3,1,1,2,96,4,1,1
35447,3130,1,3,1,6,1,19,4,1,1
35448,3130,74,4,1,10,1,70,1,2,1
35449,3130,96,6,1,5,1,52,2,2,1
